Assets - Total,Cash,Debt in Current Liabilities - Total,Long-Term Debt - Total,Earnings Before Interest,Gross Profit (Loss),Liabilities - Total,Retained Earnings,EBTI/REV,Dividends per Share - Pay Date - Calendar,Sales/Turnover (Net),Stockholders Equity - Total,Interest and Related Expense - Total,Market Value - Total - Fiscal,Common Equity - Liquidation Value,Comprehensive Income - Parent,Employees,Inventories - Total,Revenue - Total,Operating Activities - Net Cash Flow,Financing Activities - Net Cash Flow,Net Cash Flow,label
0.022058604,0.13311908,-0.055946976,0.8752184,0.055950843,-0.14761926,0.044965006,-0.44065523,-0.01864826,-0.43628725,0.082026504,-0.11991678,1.4917476,-0.32791886,-0.25848737,-0.5165499,-0.11383138,-0.06565458,0.082041614,0.08499065,-0.111004554,-0.013962574,12.0
-0.2547576,-0.26751804,-0.12944326,-0.37136367,-0.39997926,-0.41432613,-0.22326843,-0.2604282,-0.1107195,-0.5987895,-0.43837577,-0.36525732,-0.42287475,-0.4157501,-0.3603707,-0.26407635,-0.15833431,-0.12756407,-0.4383568,-0.36391133,0.08333738,-0.27393645,13.0
-0.24014777,-0.0913893,-0.12781394,-0.36383608,-0.34260923,-0.35697946,-0.20946713,-0.17086907,-0.24066886,29.412271,-0.3156169,-0.3500664,-0.4230176,-0.35784414,-0.35279948,-0.22796188,-0.10632112,-0.11945271,-0.31559885,-0.34020802,-0.46654558,-0.72050595,12.0
-0.23697303,-0.24728915,-0.12834123,-0.3033781,-0.32926568,-0.33484828,-0.20727086,-0.23205584,0.1205472,-0.5987895,-0.37963656,-0.34294766,-0.40763247,-0.33419836,-0.33654484,-0.22625254,-0.100249775,-0.12254425,-0.379618,-0.30136532,0.17592919,-0.13563575,9.0
-0.23474191,-0.17053105,-0.12991409,-0.35940188,-0.34647155,-0.38604644,-0.2143164,-0.13862315,0.32133648,-0.30835992,-0.40865853,-0.2885221,-0.4180808,-0.3629461,-0.2851022,-0.18471126,-0.15928145,-0.12791471,-0.4086398,-0.309233,0.04416925,-0.25548887,8.0
-0.24645853,-0.18808392,-0.12392923,-0.3541063,-0.35582888,-0.35423207,-0.2183848,-0.22517307,0.09451101,-0.5987895,-0.40153772,-0.33923182,-0.38978952,-0.36038366,-0.33249688,-0.2063005,-0.14440665,-0.1176298,-0.401519,-0.32113618,0.06149897,-0.2519958,11.0
-0.25753087,-0.25879258,-0.12977146,-0.3679969,-0.39680558,-0.40718463,-0.22327979,-0.26649794,0.16123243,-0.5123521,-0.441205,-0.3834909,-0.42748007,-0.4064575,-0.3788921,-0.23189127,-0.16025893,-0.12791471,-0.441186,-0.35386667,0.07302742,-0.2732043,12.0
-0.22227253,-0.120807886,-0.116403595,-0.3145963,-0.26171055,-0.20368847,-0.20613173,-0.14647093,0.30748498,-0.5987895,-0.3486151,-0.25445506,-0.39625144,0.032515693,-0.24836071,-0.06654199,-0.13364215,-0.11109327,-0.3485968,-0.21664816,0.031717326,-0.17830105,8.0
-0.14423685,-0.117945656,-0.11974262,0.0742952,-0.102852136,-0.10376003,-0.14018452,-0.38505483,0.62151587,4.241704,-0.296103,-0.124874145,0.26018685,0.19762677,-0.10779354,-0.35770738,-0.13064899,-0.12791471,-0.29608506,-0.14490852,-0.13529468,-0.252723,10.0
-0.24810272,-0.23994924,-0.12967835,-0.34701356,-0.38716227,-0.38598228,-0.21799685,-0.24324152,0.03278991,-0.5987895,-0.42860025,-0.3523647,-0.40334982,-0.38879493,-0.34628835,-0.23093456,-0.114820994,-0.12657362,-0.42858133,-0.352942,0.08363261,-0.26328108,13.0
-0.21246439,0.14921397,-0.11178955,-0.17320691,-0.072759405,-0.10993443,-0.16002233,0.11687383,0.7369826,0.42462912,-0.29644,-0.45835793,-0.2045651,0.01450288,-0.47018725,-0.14935172,-0.10267831,-0.12791471,-0.2964221,-0.099269375,-0.16327004,-0.23330091,7.0
-0.23895702,-0.21886145,-0.12328267,-0.32433298,-0.33471054,-0.35310337,-0.20923647,-0.2238519,-0.12701224,-0.5987895,-0.3427744,-0.343566,-0.31743398,-0.38856566,-0.33757684,-0.24415399,0.0051487344,-0.11282814,-0.34275612,-0.30136162,0.028715087,-0.26120585,12.0
-0.07744713,0.07222502,-0.03367065,0.13480265,0.35754168,0.5270804,-0.06717259,0.20562357,0.24008657,0.8948485,0.13182929,-0.113795124,0.37039343,0.7097739,-0.09689282,0.25940615,-0.020715186,0.053710036,0.13184403,0.19738948,-0.82499295,-0.5163934,8.0
-0.25834036,-0.27007622,-0.12999907,-0.32969368,-0.44452164,-0.4423428,-0.21713817,-0.2779227,-3.7533958,-0.5987895,-0.44612083,-0.4249746,-0.34043056,-0.4175534,-0.42237794,-0.35027134,-0.16691919,-0.12791471,-0.44610178,-0.34415245,0.07940075,-0.25855467,17.0
0.31426007,0.085552,0.111702114,0.5392144,0.55291826,0.9001554,0.15487498,0.31837,-0.02649939,-0.114740185,0.6692753,1.164333,0.6242849,1.2225134,1.2401352,-0.04346096,0.37938628,0.010447368,0.669286,0.25184628,-0.36966792,-0.07635325,8.0
-0.06926662,0.73439324,-0.12983076,-0.38639605,0.7280581,0.9160374,-0.09629318,0.11111898,-0.08658309,0.9985733,1.0532743,0.11155462,-0.42608896,1.3104874,0.09893963,1.2112746,2.164361,-0.12791471,1.0532821,0.6302372,-0.7414198,-0.03458414,4.0
0.021102808,-0.093029544,-0.09916427,-0.1525794,-0.060535528,-0.2166351,-0.016441673,-0.2507493,0.07356217,0.39696917,-0.11290098,0.23483025,-0.13033707,-0.017297512,0.26162282,-0.40043834,0.0818905,-0.12791471,-0.11288441,-0.16594627,-0.10325434,-0.24534519,8.0
-0.19016533,-0.20169568,-0.08508223,-0.29114863,-0.15771022,-0.17074627,-0.16770974,-0.14948423,0.120004736,0.31398928,-0.22483826,-0.2659709,-0.34191334,-0.15527512,-0.25608906,-0.04120637,-0.051679038,-0.019253686,-0.22482085,-0.20885822,-0.02090832,-0.2158026,6.0
-0.2576064,-0.26938424,-0.12751044,-0.37325555,-0.39832914,-0.41677102,-0.22374976,-0.22188978,0.4470623,-0.13202764,-0.44539395,-0.38122365,-0.43329668,-0.4116734,-0.37653163,-0.23036715,-0.16577171,-0.12773897,-0.4453749,-0.35289884,0.07992123,-0.266406,6.0
-0.08258219,-0.07990759,-0.02541566,-0.17278595,-0.067520596,-0.064240366,-0.10233117,-0.10589838,-0.4205489,0.507609,1.3942931,0.05921902,-0.026312077,-0.17720261,0.027560271,0.18350148,0.027248418,0.1395629,1.3942984,0.048395682,-0.036893133,0.014547071,8.0
-0.012336887,-0.14139622,-0.09506106,0.36021796,0.19388548,0.33560106,-0.048011895,0.20987333,0.5343202,0.051219594,-0.11991491,0.20310275,0.1762722,0.080640875,0.2359479,-0.16479568,-0.05471471,-0.018110475,-0.11989829,-0.010809759,-0.09870109,-0.09432672,8.0
-0.24049354,-0.27070895,-0.07678475,-0.3240755,-0.342979,-0.29481652,-0.2051863,-0.19408222,-0.39021415,-0.5987895,-0.16993837,-0.3775397,-0.31969783,-0.3899511,-0.3726536,-0.1766323,-0.11907094,-0.077764764,-0.16992138,-0.33535048,0.045791954,-0.27887502,10.0
-0.15276377,-0.19484767,-0.12104606,-0.056142233,-0.15894288,-0.1158379,-0.13578962,-0.2591617,-0.29676062,-0.5987895,0.18017824,-0.2070051,0.1815616,-0.30541697,-0.21846792,-0.25967652,0.36117226,-0.12566753,0.18019262,-0.23011816,-0.08358817,-0.28943184,13.0
-0.25047433,-0.24912827,-0.12872441,-0.24910083,-0.35792625,-0.34600824,-0.2007999,-0.11679359,0.075698406,-0.5987895,-0.40198633,-0.4695051,-0.25171134,-0.40401158,-0.46905762,-0.21073528,-0.05775038,-0.12608619,-0.40196764,-0.34041628,0.029898688,-0.29723647,15.0
-0.073127314,0.5343637,-0.12975629,-0.061790247,-0.08190163,0.18358368,-0.0781846,-0.12472572,-0.41927305,-0.5987895,1.296202,-0.029452272,-0.09154809,-0.18599795,-0.008673726,-0.03857601,0.018141404,-0.12791471,1.296208,0.036850844,0.7393392,0.66572386,11.0
-0.18446772,-0.24369045,-0.12998049,-0.31493703,-0.1789886,0.12648629,-0.17006512,-0.09538369,-0.20241958,-0.43282977,-0.03840542,-0.21451236,-0.34912458,-0.11908115,-0.20175803,-0.06563865,0.2822448,0.114505745,-0.03838941,-0.2572433,0.034144595,-0.21473183,9.0
-0.2347597,-0.18668745,-0.12998694,-0.36320463,-0.293159,-0.24090627,-0.21325828,-0.1607752,-0.04878315,-0.23921002,-0.30997893,-0.29220128,-0.3960416,-0.12975425,-0.28319648,-0.14161095,-0.095392704,-0.111371785,-0.3099609,-0.29104444,0.08599619,-0.20256007,8.0
-0.20945665,-0.15510967,-0.12481336,-0.18706903,-0.3231827,-0.27146703,-0.18668999,-0.33985364,-0.034797784,-0.5987895,-0.3495687,-0.2815776,-0.15212943,-0.3394077,-0.31836155,-0.33777562,-0.108142525,-0.11060292,-0.34955037,-0.32729307,0.0547001,-0.26363456,14.0
-0.24740559,-0.2580922,-0.12999907,-0.388112,-0.3849176,-0.39546508,-0.22304514,-0.18487918,-0.31726074,-0.017930329,-0.383091,-0.3180565,-0.45281985,-0.38204956,-0.31029958,-0.21882364,-0.12453514,-0.12784316,-0.38307244,-0.34548727,0.0812952,-0.25820473,10.0
-0.17348576,-0.18262784,-0.11852707,-0.30426887,-0.07121858,-0.08602843,-0.16927537,-0.0934375,0.16208929,-0.5987895,-0.16542971,-0.1466913,-0.259046,-0.23840949,-0.13066368,0.051231977,-0.055285413,-0.12528084,-0.16541275,-0.010853313,-0.033018027,-0.03834039,12.0
-0.13507022,0.029491756,-0.12999907,-0.15206644,0.6798352,0.51670325,-0.11218934,-0.16847277,1.1408587,-0.5987895,-0.0702952,-0.22912963,-0.19008268,0.8703262,-0.21708079,-0.1718146,-0.13849925,-0.12791471,-0.07027895,-0.6874211,0.34568405,-0.35697782,13.0
-0.23759243,-0.22086604,-0.12845127,-0.22752605,-0.29188526,-0.34340754,-0.19017929,-0.22206205,-0.029238982,0.009729649,-0.31405488,-0.4467082,-0.22889635,-0.34338984,-0.44517347,-0.1756553,-0.013071373,-0.12674348,-0.31403685,-0.27692923,0.04254655,-0.22623546,13.0
-0.13375708,-0.12949522,-0.107763775,-0.1243768,-0.23741853,-0.3074261,-0.119886756,-0.24025476,-0.39500684,-0.5987895,0.30096075,-0.17516696,0.0004205612,-0.3107321,-0.17254208,-0.28747302,0.36117226,-0.12791471,0.30097422,-0.18900219,-0.073217176,-0.2415902,11.0
-0.25085047,-0.26424554,-0.12953614,-0.3249889,-0.31720656,-0.37071848,-0.21329282,-0.2589093,0.99379987,-0.5987895,-0.4167177,-0.39817876,-0.30868706,-0.40948835,-0.39428884,-0.26191646,-0.15190476,-0.12791471,-0.4166989,-0.33710358,0.079498604,-0.2517859,14.0
-0.25401065,-0.2691165,-0.12984945,-0.36062536,-0.3945991,-0.4056579,-0.22000948,-0.22925486,-0.25772777,-0.5987895,-0.41917792,-0.37950662,-0.4143659,-0.41556153,-0.3747155,-0.24274415,-0.15557186,-0.12050912,-0.41915908,-0.35792392,0.088759616,-0.26363268,15.0
-0.24789347,-0.24854515,-0.12762576,-0.33843756,-0.3968257,-0.36937067,-0.2143122,-0.22652946,-0.37909713,-0.017930329,-0.4009999,-0.37266707,-0.35619473,-0.38685027,-0.36754587,-0.26136744,-0.13667783,-0.11808535,-0.4009812,-0.35229743,0.08662589,-0.2601165,12.0
-0.23459025,-0.25342897,-0.12828779,-0.22545446,-0.32539615,-0.342854,-0.19861555,-0.23685095,0.50854266,0.06504956,-0.40465656,-0.3772519,-0.24817976,-0.37454394,-0.37981996,-0.20558992,-0.13954958,-0.12791471,-0.40463784,-0.3123791,0.06596479,-0.23988105,12.0
-0.1503728,0.23155871,-0.12999907,0.32229924,-0.21967357,-0.21769711,-0.10390022,-0.2219869,0.047486003,0.7842086,-0.25913784,-0.37888885,0.2214032,-0.20804457,-0.38054544,-0.1489132,-0.017679514,-0.12278477,-0.2591202,-0.15493597,0.24886352,0.06545372,12.0
-0.12979096,-0.18877876,-0.12999907,-0.13531964,-0.17763823,-0.28601608,-0.13516755,-0.09120651,0.31949216,0.23792437,-0.2920785,-0.059071206,-0.21673071,-0.15042825,-0.038814705,-0.24261674,-0.140776,-0.12791471,-0.2920606,-0.20907605,0.3239762,0.078177296,8.0
0.3389252,0.9898799,0.010924493,0.49689284,-0.14160345,-0.26466623,0.34237447,-0.15036032,0.5610938,-0.18389007,-0.30825248,0.22370611,0.17715377,-0.21245188,0.25758457,-0.55788416,-0.14025992,-0.09227345,-0.30823448,0.14922787,-0.6280407,-0.3940705,10.0
-0.23541307,-0.2269089,-0.12999907,-0.31207713,-0.40407827,-0.41489968,-0.21129252,-0.19196893,-0.17220783,-0.5987895,-0.44268546,-0.30808073,-0.33948904,-0.4153855,-0.29984233,-0.25859618,-0.16219568,-0.12791471,-0.44266644,-0.35479158,0.081345566,-0.2669861,18.0
-0.22267431,-0.13754657,-0.12999907,-0.28371578,-0.43366313,-0.4287104,-0.20373274,-0.26649755,-0.76121366,-0.3221899,-0.39267924,-0.26850682,-0.3079342,-0.10804064,-0.25835845,-0.39341113,-0.16183747,-0.12604624,-0.39266062,-0.23581979,0.073227465,-0.16107565,9.0
-0.18505837,-0.04074677,-0.12999907,-0.09834446,-0.10634939,-0.021151118,-0.15682381,-0.46318278,-0.16095962,0.7081437,0.030492958,-0.29633185,-0.09154809,-0.24526128,-0.28752643,-0.14491768,0.10921155,-0.07927223,0.030508453,-0.00039760786,-0.35949576,-0.3069095,9.0
-0.24391668,-0.2635298,-0.11398379,-0.33683166,-0.3517907,-0.35848626,-0.21256343,-0.25639313,0.26214588,0.015953142,-0.4093231,-0.3567159,-0.39948678,-0.37672588,-0.35082483,-0.2138162,-0.14305274,-0.12701634,-0.40930432,-0.33045676,0.16887453,-0.16924427,8.0
-0.13004526,-0.035715114,-0.12999907,-0.33862758,-0.3188341,-0.33577856,-0.13242793,-0.07200452,-0.03644438,0.45228904,-0.34405723,-0.076871455,-0.3774229,-0.2701222,-0.08921568,-0.11038407,-0.1594818,-0.12791471,-0.34403896,-0.27584183,-0.016447831,-0.27552637,7.0
-0.2589975,-0.27081618,-0.12736823,-0.38354632,-0.40401316,-0.41686997,-0.2249166,-0.2918485,0.3505153,-0.5987895,-0.44840935,-0.38353685,-0.42795435,-0.4187138,-0.37894025,-0.19972347,-0.16656706,-0.12791471,-0.4483903,-0.3679017,0.079822175,-0.28071946,19.0
-0.067348585,-0.058278102,-0.12999907,-0.31844503,-0.31678993,-0.29531753,-0.07399918,0.12132417,-0.21427523,0.36930916,-0.2790693,-0.0069833053,-0.36419937,-0.28484923,-0.057204213,-0.022045325,-0.15899003,-0.12791471,-0.2790515,-0.27775174,0.03247442,-0.23560709,6.0
-0.19449078,-0.18041351,-0.12925248,-0.24632236,-0.5563525,-0.48634458,-0.18746728,-0.10989238,-1.9672663,-0.5987895,-0.39280474,-0.17824568,-0.20227301,-0.31472364,-0.16374098,-0.70943046,-0.16305174,-0.1273319,-0.39278606,-0.22177538,0.22252104,-0.020408222,10.0
-0.22861072,-0.2598778,-0.12396583,-0.2055461,-0.36562237,-0.39430934,-0.19402117,-0.25994655,1.5216134,-0.15968762,-0.4397221,-0.3648306,-0.2194477,-0.3849403,-0.36878058,-0.22653548,-0.16608742,-0.12791471,-0.4397031,-0.34962842,0.12857828,-0.22179975,9.0
-0.25207707,-0.26786724,-0.12543692,-0.36516628,-0.36361477,-0.39620346,-0.21911278,-0.55851585,0.23811682,-0.5987895,-0.4169974,-0.37202376,-0.37242618,-0.4097222,-0.3668715,-0.38533854,-0.14942765,-0.12791471,-0.41697857,-0.33190596,0.055217665,-0.26756805,14.0
-0.16983931,-0.25992948,-0.12999907,-0.14006938,-0.2861168,-0.32682893,-0.1771251,-0.29518247,0.76074654,-0.5987895,-0.3961602,-0.07643496,0.09813533,-0.31617078,-0.057532582,-0.7431749,-0.1618739,-0.12791471,-0.3961415,-0.23673792,0.0049430025,-0.22019309,12.0
-0.18457861,-0.22478212,-0.12598635,-0.1582862,-0.2039128,-0.014429923,-0.17572445,-0.10082783,-0.20427112,-0.5987895,-0.080967,-0.18194038,-0.2991344,-0.193009,-0.167614,-0.12640372,0.09099752,-0.01946456,-0.08095068,-0.22802399,0.378164,0.1064289,11.0
-0.0076918458,-0.25712484,-0.12999907,1.3426697,-0.25382608,-0.33115584,0.03704417,-0.11510451,1.2598497,-0.25304,-0.4012796,-0.2667794,0.22966525,-0.36991653,-0.25714853,-0.14258906,-0.14457059,-0.12791471,-0.40126088,-0.29549748,-0.78540564,-0.9500892,9.0
-0.25077358,-0.27140605,-0.12999907,-0.37159842,-0.40626994,-0.42004338,-0.22240885,-0.26509044,-0.19554745,-0.5987895,-0.44585317,-0.34402582,-0.42380396,-0.39501733,-0.33752227,-0.26438335,-0.16656098,-0.12791471,-0.44583413,-0.34947047,0.08926048,-0.25518805,14.0
0.26286712,-0.109172404,-0.12999907,-0.33650056,-0.37455505,-0.40268534,0.33811653,-0.14925298,-0.31314406,-0.43282977,-0.35632095,-0.25313428,-0.38210225,-0.37363663,-0.24224398,-0.15673701,-0.16381674,-0.12791471,-0.3563026,-0.058269497,0.923707,0.7327757,9.0
-0.23705924,-0.25793552,-0.12573197,-0.2605722,-0.3223525,-0.25747252,-0.19834794,-0.16243485,-0.14991108,-0.5987895,-0.31707507,-0.3955893,-0.30453488,-0.3316296,-0.3917688,-0.1682903,-0.122713745,-0.1168861,-0.31705698,-0.33029687,0.036467478,-0.2820359,11.0
-0.23927163,-0.25553668,-0.122096136,-0.3042829,-0.35244995,-0.37521327,-0.20841216,-0.19336395,0.15511331,1.3235779,-0.40315038,-0.35049304,-0.3946311,-0.35752624,-0.34430164,-0.17757171,-0.14819518,-0.11218996,-0.40313166,-0.32990482,0.15749191,-0.17843017,11.0
-0.25133055,-0.261011,-0.12978056,-0.3645798,-0.3869439,-0.38747057,-0.21854994,-0.2819287,-0.30050686,-0.18389007,-0.3933586,-0.37041008,-0.4170229,-0.38819075,-0.36517996,-0.23904696,-0.15331332,-0.10866507,-0.39333993,-0.34682998,0.06354479,-0.27461925,14.0
-0.12978159,-0.24721245,-0.12975629,-0.29676157,-0.22530107,-0.31425536,-0.14644226,0.06866274,1.1932651,-0.23921002,-0.38960713,0.007339513,-0.2749142,-0.3044561,0.030801237,0.05799576,-0.16521314,-0.12791471,-0.38958853,-0.39706093,-0.15556827,-0.5091627,5.0
0.7183176,0.29939878,-0.124718316,-0.06873625,-0.25837743,-0.33385244,0.72090083,-0.0432675,-0.2821569,-0.5987895,-0.092953905,0.4997311,0.12355445,-0.37569076,0.42879182,-0.31250915,-0.14639197,-0.12791471,-0.092937484,0.03706867,-0.62857354,-0.5008991,14.0
-0.087389275,1.1066037,-0.12969558,-0.024534415,0.87423164,0.33719563,-0.09028941,0.779096,1.0834913,-0.07325024,0.013877607,-0.043365132,-0.28725615,2.286974,-0.024165541,1.1920565,-0.09478557,-0.12791471,0.013893226,0.6103898,-0.4740536,0.17465559,5.0
-0.25730604,-0.26878002,-0.12903227,-0.35358134,-0.39145175,-0.39806873,-0.21955638,-0.25867984,0.0032380295,-0.5987895,-0.43199718,-0.40391877,-0.37337652,-0.41957223,-0.40030587,-0.25298938,-0.14912409,-0.12394586,-0.43197823,-0.35839462,0.080734275,-0.27092475,14.0
-0.25460908,-0.2570055,-0.12949698,-0.3170765,-0.43383282,-0.43053463,-0.21115083,-0.29117063,-1.3355825,-0.5987895,-0.4350836,-0.43558642,-0.29115093,-0.4125202,-0.43350193,-0.33355954,-0.165201,-0.12791471,-0.43506464,-0.3632585,0.094143115,-0.26410002,17.0
-0.24866368,-0.26873162,-0.12330015,-0.3499137,-0.38336834,-0.4059712,-0.21968833,-0.23006058,1.5291021,0.25866932,-0.44481638,-0.34611243,-0.38941574,-0.39453283,-0.3397096,-0.21417016,-0.16664599,-0.12791471,-0.44479734,-0.39649132,0.094767496,-0.29508606,9.0
-0.25836632,-0.24471928,-0.12999907,-0.37175354,-0.40055308,-0.41080657,-0.22300018,-0.23606955,-0.33617473,-0.5987895,-0.42374164,-0.3906493,-0.42069376,-0.41776645,-0.38639596,-0.24089047,-0.12453514,-0.12393286,-0.42372277,-0.35559425,0.08112469,-0.26793578,14.0
-0.16033654,-0.17720418,-0.120842285,-0.13001163,-0.17520805,-0.24861547,-0.15325955,-0.048165876,0.096828856,-0.08417593,-0.23278004,-0.15417056,-0.2963169,-0.24658887,-0.16238438,-0.08710802,-0.11318174,-0.08302129,-0.23276259,-0.18471165,0.45263386,0.21102999,8.0
-0.1915498,-0.26222745,-0.12757017,-0.17482302,-0.28404596,-0.30383885,-0.18043745,-0.1802607,0.5026863,2.782641,-0.38092166,-0.20020734,-0.2485853,-0.259092,-0.19937901,-0.18162811,-0.14526878,-0.12615165,-0.38090312,-0.24429436,0.04222855,-0.19555517,9.0
-0.07057853,0.1648988,-0.11986244,0.2733719,0.37069005,0.25466877,-0.09047855,-0.11280899,0.3967144,1.3927279,0.041310243,0.068679765,0.088291734,0.6087122,0.009605321,0.36762667,0.13046125,-0.12533689,0.04132566,0.514328,-0.55567306,0.013927297,9.0
-0.24277379,-0.26585445,-0.12909333,-0.2915167,-0.35590675,-0.37251288,-0.20665629,-0.22981484,0.45568764,0.4726883,-0.42023405,-0.3839362,-0.31929937,-0.38879535,-0.37970245,-0.23872645,-0.15685898,-0.12791471,-0.4202152,-0.3188102,0.057381667,-0.25330186,13.0
-0.10457766,-0.13340004,-0.1276379,-0.12295014,-0.16424333,-0.23450375,-0.15094794,0.2924797,-0.06487128,0.16185947,-0.14246246,0.20017175,-0.13897642,-0.17247117,0.23048359,-0.060182534,-0.11421387,-0.049957853,-0.14244568,-0.090556294,-0.13391611,-0.19999833,9.0
-0.25520998,-0.27077046,-0.12992625,-0.37269753,-0.37850016,-0.39380008,-0.2223043,-0.22301975,-0.07648168,0.31398928,-0.41165277,-0.37391615,-0.4350069,-0.38709757,-0.36885524,-0.21770348,-0.15305224,-0.1213973,-0.411634,-0.34112293,0.06957542,-0.2640624,11.0
-0.24873306,-0.25385544,-0.12320692,-0.32850268,-0.3849511,-0.4060939,-0.21449082,-0.2929911,0.3197634,-0.5987895,-0.43511763,-0.3771563,-0.30964798,-0.41481924,-0.38659626,-0.28943714,-0.16535279,-0.12701806,-0.43509865,-0.34199423,0.057538368,-0.27515638,13.0
-0.20618804,-0.23225957,-0.12025668,-0.2446737,-0.305523,-0.36178523,-0.17960072,-0.16622034,0.85891235,-0.5987895,-0.40832278,-0.30172712,-0.28109926,-0.30574363,-0.29373682,-0.22448644,-0.15124907,-0.12791471,-0.408304,-0.39926773,0.37582535,-0.05797693,12.0
-0.17627819,-0.18652342,-0.12635717,-0.09792349,-0.20023699,-0.16892044,-0.14565419,-0.33585328,-0.23521516,-0.25304,-0.03454056,-0.30412304,-0.0668642,-0.31232336,-0.30736113,-0.26140502,-0.075964406,-0.05259732,-0.034524582,-0.1293513,-0.09380877,-0.20258074,12.0
-0.24940267,-0.21485023,-0.12997152,-0.33817038,-0.39035815,-0.4068936,-0.21824312,-0.2567527,0.9568,-0.5987895,-0.4446533,-0.35949358,-0.35007137,-0.40915498,-0.35373655,-0.3040086,-0.16636062,-0.12791471,-0.4446343,-0.3398299,0.10755316,-0.23044106,15.0
-0.23900637,-0.24098936,-0.12599194,-0.3277803,-0.35684502,-0.3163123,-0.20954674,-0.27944374,-0.16811527,-0.5987895,-0.36619207,-0.34237385,-0.39381298,-0.37997627,-0.33803812,-0.2617635,-0.13121362,-0.11809481,-0.36617362,-0.32414544,0.08719722,-0.23292924,11.0
-0.13179064,-0.24292731,-0.123650014,-0.15803096,-0.24974883,-0.21832702,-0.16590768,-0.15279807,0.26375267,-0.5987895,-0.3340582,0.10506343,-0.24423562,-0.059799846,0.13324167,-0.275609,-0.091142766,-0.12791471,-0.33404,-0.2273082,0.124287084,-0.10944923,10.0
-0.23511685,-0.26844358,-0.12901473,-0.2628149,-0.3335432,-0.22541837,-0.19947153,-0.23917878,-0.36665934,-0.5987895,-0.17688374,-0.37568957,-0.17671107,-0.3920735,-0.37071422,-0.185748,-0.08203575,-0.09755401,-0.1768667,-0.33188117,0.040000122,-0.2805251,13.0
-0.2521936,-0.2671414,-0.12741332,-0.34462583,-0.37219304,-0.38594905,-0.21573073,-0.23231915,-0.16794327,-0.5987895,-0.3911129,-0.3926954,-0.36518672,-0.40156412,-0.38881308,-0.22476786,-0.15578435,-0.115098424,-0.39109427,-0.34031695,0.06611204,-0.26625228,14.0
0.5060281,-0.18795864,0.021322139,-0.11651632,0.17777874,0.0008803902,0.4689485,0.0146293305,0.8057976,-0.12857015,-0.19459312,0.5793127,-0.14091589,0.39293468,0.6279816,0.23573291,-0.13284682,-0.12791471,-0.19457595,0.101763345,-0.27279025,-0.13605823,5.0
-0.2502745,-0.26545504,-0.12047312,-0.35929132,-0.3855851,-0.39978,-0.21639502,-0.23124197,-0.36173928,-0.18389007,-0.36701182,-0.37612227,-0.3950137,-0.40049016,-0.37116784,-0.25596395,-0.155499,-0.10979594,-0.36699337,-0.3598199,0.095049165,-0.26006588,13.0
-0.242718,-0.26202118,-0.12361469,-0.33879218,-0.30832216,-0.3213465,-0.2144224,-0.16829255,0.60802865,-0.5987895,-0.40004164,-0.3378663,-0.34692946,-0.37727496,-0.33106548,-0.1765703,-0.15496472,-0.12791471,-0.4000229,-0.29327303,0.003337734,-0.27518135,13.0
-0.25090784,-0.27140605,-0.12999907,-0.3486896,-0.3958957,-0.41256118,-0.21774907,-0.2712766,0.5164517,-0.5987895,-0.44449562,-0.3723333,-0.3949943,-0.3986697,-0.36719596,-0.27508327,-0.16596599,-0.12791471,-0.44447657,-0.35594648,0.087683305,-0.26267534,15.0
-0.23903547,-0.17297256,-0.12796938,-0.3369305,-0.3249413,-0.3294783,-0.20819663,-0.21726222,-0.19773458,-0.5987895,-0.30212164,-0.350203,-0.3817796,-0.3773898,-0.3455812,-0.19734074,0.015105733,-0.11970775,-0.30210367,-0.2871242,0.06605973,-0.21584783,12.0
-0.2010462,-0.2586714,-0.12596741,-0.19693838,-0.27997345,-0.26219687,-0.1843171,-0.20379734,-0.24467106,-0.5987895,-0.1847706,-0.24004202,-0.264316,-0.32233277,-0.22851984,-0.32130244,-0.069729134,-0.07310579,-0.1847535,-0.26209235,0.6571704,0.3121103,11.0
-0.24866681,-0.25553137,-0.1274317,-0.3328005,-0.35834247,-0.28879413,-0.21384364,-0.20664826,-0.13823788,-0.5987895,-0.37502354,-0.3845656,-0.3874093,-0.35099363,-0.3800414,-0.22298563,-0.1184638,-0.12689899,-0.37500504,-0.312466,0.08000479,-0.22798738,12.0
-0.22014166,-0.21133213,-0.12999907,-0.35665855,-0.3745351,-0.3236279,-0.1806394,-0.37430784,-0.31942797,-0.05250525,-0.35338655,-0.38769296,-0.37717608,-0.38895437,-0.40376687,-0.31517708,-0.14942765,-0.12764573,-0.3533682,-0.30060706,-0.01151119,-0.29480323,9.0
-0.12075776,-0.110047065,-0.08708528,0.026613416,0.03951538,-0.03307978,-0.0807905,-0.20879585,-0.11470217,-0.5987895,0.18267053,-0.3194581,0.20465869,-0.33113474,-0.31176883,0.24926049,-0.008572502,-0.11749132,0.18268488,0.16101235,0.114478216,0.25047472,12.0
-0.11472313,-0.2098969,-0.1250218,0.16202538,0.4273924,0.27816093,-0.11806111,0.015989687,1.2149316,-0.5987895,-0.17127106,-0.0753338,0.16763283,-0.14695175,-0.055927005,0.16020401,-0.12453514,-0.12791471,-0.17125405,-0.06727056,-0.20376492,-0.2374947,9.0
