Assets - Total,Cash,Debt in Current Liabilities - Total,Long-Term Debt - Total,Earnings Before Interest,Gross Profit (Loss),Liabilities - Total,Retained Earnings,Total debt/total asset,total asset/total libiilities,EBTI/total asset,gross profit/rev,EBTI/REV,Dividends per Share - Pay Date - Calendar,Sales/Turnover (Net),Stockholders Equity - Total,Interest and Related Expense - Total,Market Value - Total - Fiscal,Book Value Per Share,Common Equity - Liquidation Value,Comprehensive Income - Parent,Employees,Inventories - Total,Earnings Per Share from Operations,Revenue - Total,Operating Activities - Net Cash Flow,Financing Activities - Net Cash Flow,Net Cash Flow
13335.915,811.019,1037.502,832.5,374.913,374.913,10843.499,766.152,0.062425413,1.229853482,0.028113032,0.157683956,0.157683956,0,2377.623,2492.416,34.423,,37.1864,2492.416,91.134,6.414,939.364,2.79,2377.623,-326.829,2424.932,2098.103
15644,271,54,5716,-4704,-4493,9477,1188,0.365379698,1.650733354,-0.300690361,-1.016056083,-1.063772049,0.28,4422,6167,449,4325.482,7.257,6167,-4464,2.726,0,-6.08,4422,1681,-1054,627
46414,939,33,15718,-2078,527,30957,4497,0.338647822,1.499305488,-0.044770974,0.055555556,-0.219059667,1.08,9486,15457,1294,24693.214,25.2194,12819,-6558,5.8,216,-13.15,9486,-1877,220,-1657
787465,54083,170400,131372,12663,12663,711281,47548,0.166829002,1.107108161,0.016080715,0.333517699,0.333517699,0.55,37968,76184,2664,,35.2402,67662,5719,56.218,313463,2.71,37968,3674,24365,28039
176223,5595,7484,27808,33572,65942,96140,11618,0.15780006,1.83298315,0.190508617,0.704659115,0.35875187,1.29,93580,80083,781,354392.05,9.9767,80083,11007,118,2902,2.69,93580,29080,-9080,20000
1815.823,124.005,16.594,927.652,42.484,117.061,1192.104,189.872,0.510871379,1.523208546,0.023396554,0.078290937,0.028413495,0.3281,1495.205,623.719,68.967,264.6782,5.4294,627.53,-215.891,3.1,127.622,-1.36,1495.205,121.062,45.877,166.939
2487.432,228.705,17.5,985.64,214.359,384.377,1555.168,-301.869,0.396248018,1.599461923,0.086176828,0.918955427,0.512482189,0,418.276,932.264,53.251,1048.5893,26.8409,932.264,32.191,0.552,40.645,2.2,418.276,95.981,912.469,1008.45
9991.167,722.209,2045,4845.388,1519.052,2837.192,8151.513,8346.78,0.484967172,1.225682521,0.152039496,0.473227984,0.253369499,1.24,5995.402,1839.654,173.001,8385.0763,9.9584,1839.654,651.945,6.3,585.907,3.73,5995.402,1100.118,-354.064,746.054
9206.515,918.993,166.497,3623.743,519.78,974.888,4978.436,3592.693,0.393606375,1.849278569,0.056457845,0.217312065,0.115864043,0,4486.12,4228.079,155.17,6289.2466,24.15,4222.557,363.496,3.9,7122.188,2.03,4486.12,60.182,325.268,385.45
7221,4,139,2071,614,614,4963,1062,0.286802382,1.454966754,0.085029774,0.323498419,0.323498419,1.16,1898,2258,127,3229.4014,25.4299,2258,171,2.646,83,2.05,1898,517,-118,399
2515.131,424.326,0,599.26,648.305,1072.314,1275.966,5270.114,0.238261943,1.971158322,0.257761922,0.207428405,0.12540811,0,5169.562,1239.165,25.155,6392.913,318.4695,1239.165,382.927,4.3,1671.123,95.21,5169.562,203.391,-322.472,-119.081
11726.472,876.56,0,1907.231,1215.454,4303.345,4724.892,7084.351,0.162643206,2.481849744,0.103650441,0.897369436,0.253456618,0,4795.511,7001.58,64.184,45529.6111,14.0648,7001.58,468.565,13.893,0,1.22,4795.511,1469.502,-200.687,1268.815
4606.1,61.6,36.8,3134.7,706.2,842.5,3705.7,-1697.2,0.680554048,1.242977035,0.153318426,0.270404724,0.226658536,0.86,3115.7,779.3,144.2,3137.4253,6.7835,611.4,182.4,34.7,0,2.32,3115.7,484.8,639.9,1124.7
9340,275,5,4288,1747,2744,6680,7990,0.459100642,1.398203593,0.187044968,0.522268748,0.332508565,0,5254,2660,162,20605.938,11.8065,2660,701,22,0,3.41,5254,1346,-1005,341
5015.371,560.341,35.664,2589.872,149.364,496.073,3324.537,1449.394,0.516386923,1.508592324,0.029781246,0.163610848,0.049262046,0.1,3032.03,1690.834,186.885,1300.1688,18.3237,1690.834,88.332,1.68,3313.747,0.92,3032.03,181.185,31.691,212.876
60589.7,112.9,702.4,2475.1,1512.8,1512.8,51925.8,8011.3,0.040850178,1.166851546,0.02496794,0.140739983,0.140739983,0.7,10748.9,8663.9,152.8,8020.1602,35.962,8663.9,716.8,9.4,0,3.48,10748.9,1292.1,-568.7,723.4
7611,170,454,3407,1195,2681,6654,1332,0.447641571,1.143823264,0.157009591,0.382399087,0.170446441,1.12,7011,957,118,11194.0246,4.2096,957,313,11.5,336,2.54,7011,941,-698,243
3318.443,439.638,28.812,985.509,1202.596,1406.477,2056.633,-320.182,0.296979336,1.613531923,0.362397667,0.171938768,0.147014757,5.77,8180.104,1261.81,37.548,5629.0401,4.9401,1258.856,649.525,38.85,801.357,2.52,8180.104,976.828,-578.647,398.181
5929.752,649.513,5.571,1080.667,702.863,1978.435,3536.926,2240.951,0.18224489,1.676527018,0.118531601,0.321419909,0.114188316,1.36,6155.297,2392.826,21.929,8470.7879,33.3424,2374.613,314.315,24.197,693.574,5.48,6155.297,552.603,305.186,857.789
3701.05,99.09,48.497,1315.511,325.605,718.38,2651.56,498.283,0.355442645,1.395800962,0.087976385,0.470110136,0.213076938,0,1528.11,1049.49,70.511,2987.4001,11.8952,1049.49,91.514,6.5,0,1.21,1528.11,328.537,-58.546,269.991
50051,8428,244,18795,6642,10426,31244,3773,0.375516973,1.601939572,0.132704641,0.359678477,0.229137199,0.3,28987,18186,1198,66083.2354,8.4474,17220,6770,20.5,2749,2.37,28987,3568,-7102,-3534
24941.271,2630.009,30.267,2211.16,1039.895,1039.895,17037.704,4491.793,0.088654664,1.463886859,0.041693745,0.193640141,0.193640141,0,5370.245,7840.609,118.301,12330.6827,561.2257,7834.15,232.723,10.6,0,44.13,5370.245,651.151,-74.211,576.94
1671.383,7.505,12.651,882.692,239.868,909.004,1242.405,415.654,0.528120724,1.345280323,0.143514682,0.240563546,0.063479915,0.66,3778.644,428.978,47.378,969.0358,21.1736,428.978,59.353,25,338.644,2.93,3778.644,153.465,-54.894,98.571
3712.446,102.885,26.321,1060.643,391.825,976.322,2292.437,1707.722,0.28569924,1.619432072,0.105543623,0.307779558,0.123520442,0.6,3172.147,1420.009,64.139,1676.7165,14.5497,1420.009,-1318.796,13.4,1007.925,1.53,3172.147,355.333,-324.956,30.377
29819.3,224.4,27.2,2680.7,2201,2201,22065,5487,0.089898153,1.351429866,0.073811256,0.105645126,0.105645126,0.6862,20833.9,7289.4,138.4,,12.4904,7289.4,1044.9,28.58,0,2.17,20833.9,2292.9,-252.8,2040.1
2351.015,616.686,0,348.788,410.864,1552.87,974.9,-86.416,0.148356348,2.411544774,0.174760263,0.912330774,0.241387799,0,1702.091,1376.115,28.311,6438.4475,4.4478,1376.115,227.645,6.7,56.762,0.91,1702.091,378.2,-626.31,-248.11
24145,854,15,10994,2538,5405,14019,-9520,0.455332367,1.722305443,0.105114931,0.656823429,0.308421436,0,8229,10126,642,19372.4906,28.414,10126,3279,12.5,0,1.55,8229,1855,-219,1636
2692.964,63.364,878.138,150,31.949,31.949,2167.882,416.1,0.055700707,1.242209677,0.011863879,0.034413525,0.034413525,0.44,928.385,525.082,17.323,231.8144,38.8408,518.058,1.979,3.29,795.627,0.14,928.385,-20.819,26.265,5.446
39237,1395,1374,7413,4205,6247,15466,18319,0.188928817,2.536984353,0.107169254,0.397543592,0.267595774,1.1,15714,23771,239,39009.16,30.7915,23771,632,94.6,330,2.28,15714,4545,-942,3603
4228.869,38.61,51.449,2078.94,478.83,1454.984,3017.961,294.171,0.491606621,1.401233813,0.113228856,0.376325138,0.123847249,0,3866.295,1210.908,58.006,6857.7319,6.8706,1210.908,97.977,5.3,270.737,1.06,3866.295,315.306,635.911,951.217
27053.4,4880.3,0,14250.4,2953.8,8956.5,21134.4,8842.1,0.526750797,1.280064729,0.109184058,0.96764261,0.319122731,0,9256,5919,310.6,94203.216,7.5248,5919,1454.9,6.971,443.4,2.27,9256,2483.9,4584.5,7068.4
4402.9,284.6,12.1,1141,562.8,1640.1,2063.5,2997,0.25914738,2.13370487,0.127824843,0.61328198,0.210447594,0.2838,2674.3,2339.4,55.9,8525.085,16.6881,2338,98.3,11.4,340.4,2.09,2674.3,497.4,-302.9,194.5
7913,1154,405,4463,1492,3253,6822,254,0.564008593,1.159923776,0.188550487,0.679264982,0.311547296,0.332,4789,1091,128,23835.408,2.1472,1068,78,9,1467,1.7,4789,664,755,1419
1310.756,240.368,8.919,886.249,236.212,554.826,1432.917,-218.426,0.676135757,0.914746632,0.180210504,0.454971197,0.193699748,1.5247,1219.475,-122.161,130.619,2920.2533,-1.6645,-206.047,52.228,1.367,86.516,0.57,1219.475,144.479,-208.113,-63.634
4494.043,254.934,50.192,1608.922,367.703,696.89,2525.47,1207.839,0.358012151,1.779487779,0.081820089,0.313124269,0.165215074,1.075,2225.602,1968.573,90.546,2960.0397,19.1782,1719.729,172.191,1.295,253.234,1.58,2225.602,296.951,-567.362,-270.411
33056,70,997,6025,-1832,-1043,16470,8712,0.182266457,2.007043109,-0.055421104,-0.063718004,-0.111918871,1.2,16369,16586,334,14085.748,15.9621,15712,-3126,5.552,1247,-4.19,16369,3760,-210,3550
3431.428,184.708,0,1382.543,515.767,918.331,2335.146,357.305,0.40290602,1.469470431,0.150306811,0.280394683,0.157479519,0,3275.137,1096.282,79.179,2398.7485,19.035,1096.282,-99.948,12.9,149.521,1.4,3275.137,396.383,-90.179,306.204
3848,60,71,1710,424,790,2885,360,0.444386694,1.333795494,0.11018711,0.204610205,0.10981611,0.16,3861,963,96,1211.4028,9.0965,867,-12,10.7,494,-0.24,3861,314,-129,185
1923.034,9.332,0,905.425,178.381,578.378,1730.271,-2025.354,0.470831509,1.111406248,0.09276019,0.547408889,0.168829632,0,1056.574,192.763,85.973,98.6912,2.3634,192.763,-305.367,5.6,16.659,0.18,1056.574,-122.529,-102.84,-225.369
4228.384,1550.965,1.024,1000,725.006,1555.233,1938.364,2261.878,0.236496969,2.18141897,0.171461722,0.674176284,0.314282073,1.16,2306.864,2290.02,32.5,9847.7552,8.0402,2290.02,205.977,8.25,288.474,1.07,2306.864,693.706,-429.14,264.566
7458.4,1737.2,0.3,2813.2,1282,1951.1,4180,2454.9,0.377185455,1.78430622,0.171886732,0.350369027,0.230215311,0.515,5568.7,3278.4,68.3,16086.84,10.5146,3238.5,619.8,50.7,851.8,2.49,5568.7,1030.5,-180.1,850.4
2112.71,346.266,52.915,1021.488,443.11,615.951,1491.145,162.906,0.483496552,1.416837397,0.209735364,0.625282719,0.449823161,0,985.076,621.565,56.256,4455.8214,5.2046,621.565,148.851,2.172,185.316,1.5,985.076,297.648,31.908,329.556
1633,9,0,745,116,133,1114,-825,0.456215554,1.465888689,0.071034905,0.08813784,0.076872101,0.5502,1509,519,54,1678.964,6.0773,519,-104,2.6,181,-0.32,1509,24,-27,-3
3635,13,207,423,435,622,1488,1568,0.116368638,2.442876344,0.119669876,0.151707317,0.106097561,0.28,4100,2147,23,4331.4662,26.0378,2147,201,7.9,631,1.31,4100,301,-38,263
10503.153,1581.834,402.344,874.944,487.65,1343.283,6599.657,3341.366,0.083302985,1.591469526,0.046428915,0.14244976,0.051713321,1,9429.872,3903.496,51.689,6158.6246,25.8271,3868.178,846.567,36.754,1138.038,3.12,9429.872,-514.692,-241.473,-756.165
14564,398,608,5061,2709,2709,8918,1864,0.347500687,1.633101592,0.186006592,0.486704995,0.486704995,1.1708,5566,5646,305,12689.08,10.7809,5109,970,14,60,1.64,5566,1540,124,1664
15154,1391,448,3207,-486,21,6779,2298,0.211627293,2.235432955,-0.03207074,0.006683641,-0.154678549,0.08,3142,8375,191,18729.2644,56.0182,8368,-273,3.732,155,-5.03,3142,1248,958,2206
7059.978,715.376,11.313,1628.507,675.271,2169.001,3488.125,2132.521,0.230667433,2.024003727,0.095647748,0.542677201,0.168950672,0,3996.853,3570.756,86.194,3442.6908,42.2067,3560.513,241.347,6.4,149.307,1.98,3996.853,555.114,497.417,1052.531
7517.5,730.5,44.2,810.9,786.4,3373.5,4825,1680,0.107868307,1.558031088,0.104609245,0.174522372,0.040683087,1.6,19329.9,2692.5,36,6156.373,35.9361,2624.7,288.4,27,0,5.64,19329.9,511.5,-144.2,367.3
1176,21,125,613,65,316,1105,-493,0.521258503,1.064253394,0.055272109,0.222849083,0.04583921,0,1418,71,58,107,0.71,71,-148,3.25,287,-1.26,1418,20,20,40
28804,242,921,11271,2278,2278,18451,2179,0.391299819,1.561107799,0.079086238,0.33863535,0.33863535,1.395,6727,10353,580,10533.2344,28.626,8060,1467,7.693,337,2.19,6727,1673,-346,1327
10947,54,87,4408,738,1230,6557,-665,0.402667397,1.669513497,0.06741573,0.54256727,0.325540362,0.72,2267,4390,239,1394.44,8.5176,2419,272,2.38,219,-0.65,2267,432,149,581
3274.129,848.697,7.302,1156.267,274.651,453.131,2467.425,520.031,0.353152548,1.32694165,0.08388521,0.471278032,0.285650248,0.4,961.494,806.704,32.745,1694.7762,12.2574,806.427,54.289,1.596,215.02,2.1,961.494,155.058,25.72,180.778
25215.178,1670.312,336.014,12377.402,1867.807,3564.692,17444.501,-541.607,0.490871094,1.445451377,0.07407471,0.387885269,0.203241913,0,9190.068,7764.427,862.377,12833.1421,9.0644,5119.927,-446.689,65.4,104.2,0.55,9190.068,1008.741,-257.879,750.862
18069,520,21,7971,1446,1446,11876,3495,0.441142288,1.521471876,0.080026565,0.443014706,0.443014706,1.18,3264,6193,384,8513.5115,16.9778,4523,483,5.589,44,1.93,3264,1616,353,1969
20419,39,253,8728,3534,4877,15052,6812,0.427445027,1.356563912,0.173074098,0.376282694,0.272664146,1.54,12961,5367,401,23865.8365,11.9528,5345,603,40.6,92,2.49,12961,2498,-2155,343
1680.86,108.061,6.656,392.487,78.957,78.957,779.877,-263.84,0.233503683,2.15528859,0.046974168,0.110328146,0.110328146,1.0297,715.656,900.983,15.099,1592.58,10.749,900.983,-48.162,3.8,0,0.1,715.656,8.87,1.844,10.714
1182.817,99.629,2.433,643.91,233.445,279.681,799.841,-10.694,0.544386832,1.478815165,0.197363582,0.270692913,0.225942795,0.115,1033.204,382.976,53.891,583.7431,5.9374,382.976,-43.631,1.469,141.001,1.17,1033.204,159.22,-56.664,102.556
46577,224,649,19779,-9647,-8951,33769,-12890,0.424651652,1.379282774,-0.207119394,-0.563771493,-0.60760849,0.573,15877,12044,860,8435.42,6.2825,7828,-12195,34.5,4788,-11.36,15877,3220,2786,6006
2690.522,262.208,17.139,1110.646,207.857,509.124,1431.585,699.048,0.412799449,1.879400804,0.077255269,0.197376272,0.080581626,0,2579.459,1258.937,67.542,1348.3493,31.736,1258.937,128.738,1.409,2186.141,3.36,2579.459,-3.335,178.697,175.362
21730.967,763.631,79.829,2142.147,846.148,846.148,17097.759,6111.372,0.098575779,1.270983349,0.03893743,0.118437973,0.118437973,0.47,7144.229,4633.208,130.946,6751.113,37.307,4600.246,253.446,7.621,0,4.06,7144.229,881.304,-555.318,325.986
17110.5,159.8,3.5,958.2,700.3,700.3,13229.7,2966.7,0.056000701,1.293339985,0.040928085,0.121455454,0.121455454,0.74,5765.9,3880.8,42.9,,14.814,3880.8,159,8.2,0,1.63,5765.9,688.1,-215.3,472.8
14221.7,716.4,424.9,5992.1,1714,3206,9262.4,3936,0.421335002,1.535422785,0.12052005,0.369350584,0.197463163,0,8680.1,4944.4,222.3,12524.732,48.8095,4944.4,160.4,50,191,7.04,8680.1,982.4,3184.6,4167
21428,326,217,2743,-1973,-1715,8580,-4756,0.12801008,2.497435897,-0.092075789,-0.392,-0.450971429,0.45,4375,12848,181,9598.6957,15.4732,12848,-4159,9.796,469,-3.51,4375,1430,-1256,174
1818.662,36.71,20.767,449.24,211.786,626.545,1006.032,-63.89,0.247016763,1.807757606,0.116451545,0.09945836,0.033619115,1.0749,6299.571,812.63,32.748,2185.9062,8.6583,812.63,55.071,1.8,117.403,0.66,6299.571,223.288,-23.665,199.623
59275,69,1729,15065,4914,5304,31894,22840,0.254154365,1.858500031,0.082901729,0.429022082,0.397476341,1.145,12363,27381,619,33080.867,25.0131,27381,-613,7.568,525,-0.26,12363,5632,-123,5509
77527,4049,817,14486,7464,7464,38488,18940,0.186851033,2.01431615,0.096276136,0.255546426,0.255546426,1.14,29208,39039,870,51651.5844,26.9977,39039,-1022,13.19,3090,-1.14,29208,6884,-1854,5030
2113.5,38.6,36.4,347.7,372.5,372.5,1097.2,644.9,0.16451384,1.926266861,0.17624793,0.18604535,0.18604535,0.67,2002.2,1016.3,20.3,1577.0504,13.0012,1016.3,274.9,8,116.3,2.97,2002.2,286.7,-178.5,108.2
44343,4114,127,7250,7658,8368,22989,24255,0.163498185,1.928879029,0.172699186,0.102268283,0.093591122,1.7,81824,21354,504,33448.6584,43.3938,20527,3424,10.103,5898,8,81824,5611,-2545,3066
1170.3,19.45,13.85,405.78,122,264.85,623.11,-265.42,0.346731607,1.878159554,0.104246774,0.306546448,0.141206972,0,863.98,547.19,14.06,845.274,12.0731,547.19,-46.61,4.2,167.37,1.39,863.98,62.54,-28.04,34.5
2805.443,328.018,1.087,839.707,509.027,985.835,1362.152,1520.182,0.299313513,2.059566774,0.181442646,0.487875792,0.251910259,1.24,2020.668,1443.291,41.636,5863.2697,18.8582,1443.291,228.587,6.801,239.124,3.63,2020.668,360.321,-295.528,64.793
5012.739,443.42,73.125,1079.878,465.081,465.081,2862.963,1947.411,0.215426736,1.750891995,0.092779816,0.280083396,0.280083396,0.4525,1660.509,2149.776,39.248,4461.4185,15.4677,2149.776,243.318,7.807,0,1.75,1660.509,411.848,-293.839,118.009
641881,40295,72424,4416,8046,19237,601968,23570,0.00687978,1.066304189,0.012535034,0.808821056,0.338294652,3.24,23784,39913,1714,48862.0113,56.3071,36182,7635,46.353,9160,6.83,23784,2333,66,2399
463309,3053,40114,33349,5356,13486,441756,12471,0.071980039,1.048789377,0.011560319,0.78193309,0.310546762,4.3,17247,21553,578,39840.3415,51.2471,20360,4509,44.201,46181,9.46,17247,19483,-2903,16580
856497,6724,107523,6182,10431,22827,803018,33771,0.007217772,1.066597511,0.012178677,0.730183609,0.333663873,2.72,31262,53479,1125,73968.5961,40.8043,49085,8525,89.214,78380,5.74,31262,13847,263,14110
417630,4188,8038,6621,4981,4981,385228,16024,0.015853746,1.084111228,0.011926825,0.136420903,0.136420903,1.4675,36512,32402,413,,23.7929,16970,3650,25.72,0,3.34,36512,5696,-1952,3744
216090,7567,40512,2922,2755,6028,204735,6850,0.013522144,1.055461939,0.012749317,0.794726434,0.363216875,2.04,7585,11355,570,14605.6912,28.2621,9531,1466,19.764,41997,4.67,7585,6375,-1026,5349
1074208,12452,144399,7362,15981,33766,1010264,42437,0.006853421,1.063294347,0.014877007,0.784854261,0.371461113,3.08,43022,63944,2235,107964.5154,39.5068,57046,13065,78,158703,6.75,43022,24149,-4430,19719
29095,926,1555,6829,3347,3347,15995,2761,0.234713868,1.819005939,0.115036948,0.274142026,0.274142026,1.34,12209,13100,366,28939.9208,16.3524,12503,761,52,33,1.6,12209,2838,-1971,867
1104373,3154,123603,7639,13065,29107,1037345,42262,0.006917047,1.064614955,0.011830242,0.83086892,0.372944736,2,35032,67028,1864,99581.768,33.8084,62718,13585,81.483,95157,4.51,35032,35273,11916,47189
53050,8399,2431,29240,9653,19371,49105,-313,0.551178134,1.080338051,0.181960415,0.847412398,0.422284439,2.02,22859,3945,633,95370.0613,2.4505,3945,4614,28,1719,3.88,22859,7535,5752,13287
39659.504,109.055,6126.428,4427.086,399.789,991.422,38072.477,901.022,0.111627367,1.041684364,0.010080535,0.677570614,0.273229037,2.2,1463.201,1587.027,129.196,1533.8523,47.2215,1367.394,115.283,3.6,1725.378,5.5,1463.201,-196.891,665.203,468.312
9405.8,1196.6,23.1,1931.7,1630,2183.5,6388.1,2097.7,0.20537328,1.472393983,0.173297327,0.119897427,0.089504376,1,18211.4,3017.7,86.7,9146.4131,39.313,2927.4,517.4,136.2,947.6,10.98,18211.4,1271.1,-156.3,1114.8
26975.244,718.506,6.579,6653.685,-3124,-207.184,14032.209,9837.478,0.246658937,1.922380432,-0.115809889,-0.02376422,-0.358326039,0.67,8718.317,12943.035,279.234,38924.5186,23.5388,12943.035,-4534.797,2.76,598.935,-8.29,8718.317,3595.165,370.921,3966.086
1248.606,184.496,0,344.589,157.162,479.895,713.936,149.881,0.275978972,1.748904664,0.12586997,0.132078224,0.043254624,0,3633.415,534.67,22.532,991.2278,13.7709,534.67,60.665,5.91,384.857,1.33,3633.415,80.331,25.008,105.339
17469,91,517,3710,2375,2633,9087,6405,0.212376209,1.922416639,0.13595512,0.419334289,0.378244943,1.49,6279,8382,202,14321.5648,10.0198,8382,753,5.395,749,1.5,6279,2338,-1178,1160
3422.3,0.6,49.1,2198,390.3,542.9,2932.5,-611.2,0.64225813,1.167024723,0.114046109,0.388785448,0.27950444,0,1396.4,489.8,138.9,,489800,489.8,-35.1,5.5,8.2,-0.28,1396.4,244.5,-47.5,197
4137.29,126.188,257.92,1425.348,278.404,567.915,2164.613,158,0.344512471,1.911330108,0.067291391,0.190779086,0.093523962,0,2976.82,1972.677,93.431,515.584,16.1345,519.917,53.962,1.6,3362.633,2,2976.82,-262.688,-103.005,-365.693
4584.012,69.901,0,263.58,138.884,138.884,3487.864,892.327,0.057499849,1.314274869,0.030297477,0.131073463,0.131073463,0,1059.589,1096.148,15.424,,75.9579,1096.148,58.102,0.675,0,5.63,1059.589,227.624,1.381,229.005
6904.433,0.898,63.9,332.192,273.41,273.41,5506.392,1436.767,0.048112857,1.253894202,0.039599197,0.128136391,0.128136391,0.57,2133.742,1398.041,22.428,1926.1824,24.3727,1398.041,136.648,2.2,0,2.9,2133.742,381.58,-13.098,368.482
6518.936,98.758,24.63,3137.025,576.967,1863.124,4812.889,-258.841,0.481217334,1.35447462,0.088506315,0.264089094,0.081782368,0.48,7054.907,1706.047,215.464,997.9627,17.8997,1499.854,-93.465,102,27.791,1.17,7054.907,163.262,-980.901,-817.639
551.15,179.532,8.278,211.645,52.564,88.601,272.509,25.23,0.384006169,2.022502009,0.095371496,0.682648894,0.40499268,0,129.79,278.641,12.086,665.7118,6.1738,278.641,13.718,0.3,0,0.33,129.79,42.192,0.685,42.877
3840,314,139,1317,466,1383,2295,369,0.34296875,1.673202614,0.121354167,0.145594273,0.049057796,0.25,9499,1545,58,2959.6102,12.0345,910,42,15.569,224,1.95,9499,362,151,513
3758.982,405.046,0,1546.761,334.172,358.515,1972.332,-50.833,0.411484013,1.90585662,0.088899601,0.671343717,0.625759794,0,534.026,1786.65,104.755,3429.5546,7.0225,1786.65,-187.296,0.106,0,-0.75,534.026,380.117,545.673,925.79
3939.645,512.545,183.517,2241.298,336.629,631.994,4526.031,-776.419,0.56890862,0.870441453,0.085446531,0.112943946,0.060159127,0,5595.643,-586.386,180.259,812.1729,-5.6726,-598.331,-557.067,11,588.558,-1.66,5595.643,554.895,-334.457,220.438
917.741,29.287,3.291,386.952,63.727,151.567,508.262,68.313,0.421635298,1.805645514,0.069438981,0.206357073,0.086763723,0,734.489,409.479,20.323,377.2938,19.2208,409.479,39.89,0.51,814.771,1.88,734.489,-162.734,162.791,0.057
16404.1,365.9,22.3,6474.3,1336.7,2551.9,11092.9,39.8,0.394675721,1.478792741,0.081485726,0.76246676,0.399384505,0,3346.9,5311.2,255.6,7435.135,45.6748,5311.2,259.9,5.7,281.8,3.9,3346.9,896.4,1069.9,1966.3
6051.178,581.313,3068.306,495.632,638.068,638.068,4607.08,192.47,0.081906697,1.313451904,0.105445254,0.395356849,0.395356849,0,1613.904,1444.098,86.227,1109.8204,16.0178,1444.098,247.321,1.006,2444.4,2.58,1613.904,12.984,-337.336,-324.352
7775,111,241,4562,545,545,5143,-15,0.586752412,1.511763562,0.070096463,0.627157652,0.627157652,0.82,869,2632,239,1407.7831,18.9073,1841,15,0,35,0.49,869,373,427,800
14155.224,23.473,0,4708.513,2644.556,2882.099,6868.546,1808.811,0.332634298,2.060876349,0.186825443,0.728749047,0.66868545,0,3954.858,7286.678,234.4,6039.3848,21.421,5934.392,941.364,0.48,0,3.52,3954.858,1006.381,1069.272,2075.653
