Assets - Total,Cash,Debt in Current Liabilities - Total,Long-Term Debt - Total,Earnings Before Interest,Gross Profit (Loss),Liabilities - Total,Retained Earnings,Total debt/total asset,total asset/total libiilities,EBTI/total asset,gross profit/rev,EBTI/REV,Dividends per Share - Pay Date - Calendar,Sales/Turnover (Net),Stockholders Equity - Total,Interest and Related Expense - Total,Market Value - Total - Fiscal,Book Value Per Share,Common Equity - Liquidation Value,Comprehensive Income - Parent,Employees,Inventories - Total,Earnings Per Share from Operations,Revenue - Total,Operating Activities - Net Cash Flow,Financing Activities - Net Cash Flow,Net Cash Flow
38805.9,4582.1,1937.4,8367.8,5275.4,16971.3,24725.4,10772.3,0.215632159,1.569475115,0.135943246,0.79969937,0.248580489,2.04,21222.1,14080.5,232.9,77291.8563,13.3296,14007.7,2092.5,41.975,3561.9,3.09,21222.1,4851,-559.8,4291.2
1110.319,478.536,3.664,389.742,229.113,826.92,680.388,1277.936,0.351018041,1.631890921,0.206348806,0.598576307,0.165846289,0,1381.478,429.931,19.714,2393.0459,3.3542,429.931,155.463,3.9,167.461,1.18,1381.478,244.886,-3.157,241.729
34436,1314,1180,11429,3674,13172,21408,4977,0.331891044,1.608557549,0.106690673,0.283971111,0.07920664,1.03,46385,13028,556,28316.4482,31.9746,12781,1026,195,4371,2.5,46385,3519,-1782,1737
47806,1837,0,14282,6309,6309,46200,1222,0.298749111,1.034761905,0.131970882,0.133529462,0.133529462,6.77,47248,1606,663,72232.66,5.2284,1511,4644,97,4670,12.37,47248,5189,-3457,1732
11282.245,0.314,0,3773.517,-34.288,199.387,5873.877,-117.317,0.334465082,1.920749277,-0.003039111,0.181418743,-0.031198051,0.08,1099.043,5408.368,168.213,8491.8678,21.8835,5408.368,-521.388,0.762,17.7,-2.61,1099.043,387.068,-78.39,308.678
2031.2,659.3,2.6,374.4,325.8,509.4,835.5,753.1,0.184324537,2.43111909,0.160397794,0.228082744,0.145876243,0,2233.4,1195.7,34,2731.9208,8.2852,1195.7,158.7,4.8,234.6,1.13,2233.4,342.3,-407,-64.7
2528.589,282.909,114.485,856.646,150.554,401.094,1208.519,336.023,0.338784199,2.092303886,0.059540716,0.172376833,0.064703091,0.9524,2326.844,1320.07,52.681,1321.1051,25.6399,1320.07,109.567,1.318,1906.271,2.01,2326.844,115.917,-23.214,92.703
22566,974,762,2394,3721,5322,12347,5867,0.106088806,1.827650441,0.164894088,0.146028262,0.102099053,1,36445,10219,100,16589.7802,25.5538,9768,2030,155.45,2804,5.26,36445,3386,-1020,2366
1517.8,69.9,12.4,269.1,18.2,298.9,927.3,84.4,0.177296086,1.636794996,0.01199104,0.185295394,0.011282624,0,1613.1,590.5,41.8,836.2492,4.2227,590.5,-398.9,4.9,429,-0.44,1613.1,-172.3,219.4,47.1
31094,2490,686,6589,1192,1803,13553,12589,0.211905834,2.294252195,0.03833537,0.447283552,0.295708261,0.2,4031,17541,389,14661.57,20.7096,17541,-2088,2.117,227,-0.87,4031,1073,1074,2147
18190,1026,312,4495,3158,3158,11918,7295,0.247113799,1.526262796,0.173611875,0.239242424,0.239242424,1.3,13200,6272,189,34774.4467,12.0352,6192,895,60,0,3.48,13200,2007,-1067,940
5137,990,2,2995,1203,2598,5240,-616,0.583025112,0.980343511,0.234183376,0.353133071,0.163517738,0.385,7357,-103,189,10055.16,-0.9371,-298,421,26,712,1.61,7357,726,-1046,-320
6493.794,869.531,192.168,2134.271,818.845,2790.188,4086.012,2602.33,0.328663182,1.589274334,0.126096547,0.511337176,0.150063684,1.52,5456.65,2407.782,95.118,9433.12,7.0321,2407.782,223.892,32,613.798,1.07,5456.65,594.509,-281.471,313.038
4635.9,118.4,393.2,1054,762.1,1931.6,2997.8,542.4,0.227356069,1.546434052,0.164390949,0.437855605,0.172753032,1.72,4411.5,1638.1,56,11442.066,12.9816,1626.6,363.5,10.5,756.3,3.86,4411.5,658.1,-371.5,286.6
3222.23,595.921,48.125,704.395,297.497,476.249,1626.762,-293.662,0.218604817,1.980763013,0.092326432,0.180672258,0.112859984,0,2635.983,1595.468,75,1783.8573,6.4468,1556.19,61.177,12.4,319.138,0.17,2635.983,178.179,-115.772,62.407
31023.9,1223.4,77.2,25878.5,9210.9,11595.4,33228.2,43129.8,0.834147222,0.933661769,0.296896909,0.470938473,0.374093795,3.61,24621.9,-2204.3,891.9,99725.196,-2.6905,-2204.3,4473.4,375,58.9,5.8,24621.9,5885.6,-11262.4,-5376.8
